author_id,author_name,taxonomy_id,l1_field,l2_domain,subfield_name,expertise_score,paper_count,first_author_papers,corresponding_papers,author_papers,avg_similarity,evidence_paper_ids,evidence_titles,profile
60284921100,Sutinee Toanan,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),21.0,1,1,0,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
58737562200,Piyaradtana Homyok,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),21.0,1,1,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
58485910200,Wisarut Prawatvatchara,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),14.7,1,0,1,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
35734712000,Wittawat Molee,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),14.7,1,0,1,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
26039254300,Anyanee Kamkaew,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Chemistry, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
56026870300,Tool Sriamporn,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Rangsit University, Pathum Thani, Thailand"
59715745800,Pranpreeya Chaiteerapapkul,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
37009839300,Amonrat Molee,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
56026077200,Niyom Thamrongananskul,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
59332161400,Apipu Ariyachayut,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Drug Discovery and Development Center, Thammasat University, Pathum Thani, Thailand"
57194771297,Worapapar Treesuppharat,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Drug Discovery and Development Center, Thammasat University, Pathum Thani, Thailand"
55342093400,Teerapong Yata,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Department of Physiology, Chulalongkorn University, Bangkok, Thailand"
11739018000,Élisabeth Baéza,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Université de Tours, Tours, Centre-Val de Loire, France"
6603521810,Cécile M. Berri,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.028474565595388412,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Université de Tours, Tours, Centre-Val de Loire, France"
57205684545,Awiruth Klaisiri,TX0045,Natural Sciences & Mathematics,Chemistry,Chemistry (miscellaneous),4.2,1,0,0,1,0.2039712816476822,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Division of Restorative and Esthetic Dentistry, Thammasat University, Pathum Thani, Thailand"
60284921100,Sutinee Toanan,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,18.9,1,2,0,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
58485910200,Wisarut Prawatvatchara,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,13.229999999999997,1,0,2,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
59715745800,Pranpreeya Chaiteerapapkul,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,3.7800000000000002,1,0,0,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
56026870300,Tool Sriamporn,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,3.7800000000000002,1,0,0,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Rangsit University, Pathum Thani, Thailand"
56026077200,Niyom Thamrongananskul,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,3.7800000000000002,1,0,0,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
57205684545,Awiruth Klaisiri,TX0109,Natural Sciences & Mathematics,Physics,Condensed Matter Physics,3.7800000000000002,1,0,0,2,0.20639196783304214,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Division of Restorative and Esthetic Dentistry, Thammasat University, Pathum Thani, Thailand"
58737562200,Piyaradtana Homyok,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,24.0,1,1,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
35734712000,Wittawat Molee,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,16.799999999999997,1,0,1,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
26039254300,Anyanee Kamkaew,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Chemistry, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
59332161400,Apipu Ariyachayut,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Drug Discovery and Development Center, Thammasat University, Pathum Thani, Thailand"
11739018000,Élisabeth Baéza,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Université de Tours, Tours, Centre-Val de Loire, France"
57194771297,Worapapar Treesuppharat,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Drug Discovery and Development Center, Thammasat University, Pathum Thani, Thailand"
55342093400,Teerapong Yata,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Department of Physiology, Chulalongkorn University, Bangkok, Thailand"
6603521810,Cécile M. Berri,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"Université de Tours, Tours, Centre-Val de Loire, France"
37009839300,Amonrat Molee,TX0113,Natural Sciences & Mathematics,Physics,Particle and high energy physics,4.800000000000001,1,0,0,1,0.08576753735542297,['2-s2.0-105028456957'],['Characterization of glucose transporter-targeted lipid nanoparticles for enhancing n-3 PUFA utilization in slow-growing Korat chickens'],"School of Animal Technology and Innovation, Suranaree University of Technology, Nakhon Ratchasima, Thailand"
60338787700,Sasimanee Maithong,TX0115,Natural Sciences & Mathematics,Physics,Statistical and Nonlinear Physics,4.2,1,0,0,1,0.08931531012058258,['2-s2.0-105027911300'],['Respiratory National Early Warning Score for 28-day mortality prediction in suspected sepsis patients in the emergency department'],"Department of Emergency Medicine, Faculty of Medicine, Thammasat University, Pathum Thani, Thailand"
26422438900,Suvit Poomrittigul,TX0118,Computer Science / ICT / Data & AI,AI & Machine Learning,Machine learning,24.0,1,1,0,1,0.36589547991752625,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"School of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand"
55971456600,Bhornsawan Thanathornwong,TX0118,Computer Science / ICT / Data & AI,AI & Machine Learning,Machine learning,16.799999999999997,1,0,1,1,0.36589547991752625,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"Faculty of Dentistry, Srinakharinwirot University, Bangkok, Thailand"
60320942100,Sirawit Mittong,TX0118,Computer Science / ICT / Data & AI,AI & Machine Learning,Machine learning,4.800000000000001,1,0,0,1,0.36589547991752625,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"School of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand"
8893011200,Siriwan Suebnukarn,TX0118,Computer Science / ICT / Data & AI,AI & Machine Learning,Machine learning,4.800000000000001,1,0,0,1,0.36589547991752625,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"Faculty of Dentistry, Thammasat University, Pathum Thani, Thailand"
57201254046,Kroonpong Iampenkhae,TX0139,Computer Science / ICT / Data & AI,Software & Systems,Software engineering,7.2,1,1,0,1,0.05891971290111542,['2-s2.0-105026215904'],"['Comparative Analysis of Equivocal (2+) and Positive (3+) HER2 Immunohistochemistry (IHC) and Bright-Field Dual-Color In Situ Hybridization (DISH) in Primary Breast Cancer From 1,307 Node-Positive Patients']","Department of Pathology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand, King Chulalongkorn Memorial Hospital, Bangkok, Thailand"
57715149600,Sompon Apornvirat,TX0139,Computer Science / ICT / Data & AI,Software & Systems,Software engineering,5.04,1,0,1,1,0.05891971290111542,['2-s2.0-105026215904'],"['Comparative Analysis of Equivocal (2+) and Positive (3+) HER2 Immunohistochemistry (IHC) and Bright-Field Dual-Color In Situ Hybridization (DISH) in Primary Breast Cancer From 1,307 Node-Positive Patients']","Thammasat University, Pathum Thani, Thailand"
59389384300,Chawinthorn Vuthithammee,TX0139,Computer Science / ICT / Data & AI,Software & Systems,Software engineering,1.4400000000000002,1,0,0,1,0.05891971290111542,['2-s2.0-105026215904'],"['Comparative Analysis of Equivocal (2+) and Positive (3+) HER2 Immunohistochemistry (IHC) and Bright-Field Dual-Color In Situ Hybridization (DISH) in Primary Breast Cancer From 1,307 Node-Positive Patients']","Department of Pathology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand, King Chulalongkorn Memorial Hospital, Bangkok, Thailand"
58921522900,Adiluck Pisutpunya,TX0139,Computer Science / ICT / Data & AI,Software & Systems,Software engineering,1.4400000000000002,1,0,0,1,0.05891971290111542,['2-s2.0-105026215904'],"['Comparative Analysis of Equivocal (2+) and Positive (3+) HER2 Immunohistochemistry (IHC) and Bright-Field Dual-Color In Situ Hybridization (DISH) in Primary Breast Cancer From 1,307 Node-Positive Patients']","Department of Pathology, Faculty of Medicine, Thammasat University, Pathum Thani, Thailand"
60260989900,Piyakawin Sodsoon,TX0139,Computer Science / ICT / Data & AI,Software & Systems,Software engineering,1.4400000000000002,1,0,0,1,0.05891971290111542,['2-s2.0-105026215904'],"['Comparative Analysis of Equivocal (2+) and Positive (3+) HER2 Immunohistochemistry (IHC) and Bright-Field Dual-Color In Situ Hybridization (DISH) in Primary Breast Cancer From 1,307 Node-Positive Patients']","Department of Pathology, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand, King Chulalongkorn Memorial Hospital, Bangkok, Thailand"
60284921100,Sutinee Toanan,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,24.0,1,1,0,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
58485910200,Wisarut Prawatvatchara,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,16.799999999999997,1,0,1,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
57205684545,Awiruth Klaisiri,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,4.800000000000001,1,0,0,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Division of Restorative and Esthetic Dentistry, Thammasat University, Pathum Thani, Thailand"
56026077200,Niyom Thamrongananskul,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,4.800000000000001,1,0,0,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
59715745800,Pranpreeya Chaiteerapapkul,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,4.800000000000001,1,0,0,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Chulalongkorn University, Bangkok, Thailand"
56026870300,Tool Sriamporn,TX0175,Engineering / Manufacturing / Construction,Engineering Systems,Metals and Alloys,4.800000000000001,1,0,0,1,0.29690873622894287,['2-s2.0-105026728219'],['Effect of four chemical reagents on the shear bond strength of four different metal alloys bonded with self-adhesive resin cement'],"Department of Prosthodontics, Rangsit University, Pathum Thani, Thailand"
26422438900,Suvit Poomrittigul,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,24.0,1,1,0,1,0.07921796292066574,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"School of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand"
55971456600,Bhornsawan Thanathornwong,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,16.799999999999997,1,0,1,1,0.07921796292066574,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"Faculty of Dentistry, Srinakharinwirot University, Bangkok, Thailand"
15136593500,Petch Rawdaree,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,14.7,1,0,1,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Department of Medicine, Vajira Hospital, Bangkok, Thailand"
60320942100,Sirawit Mittong,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.800000000000001,1,0,0,1,0.07921796292066574,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"School of Information Technology, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand"
8893011200,Siriwan Suebnukarn,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.800000000000001,1,0,0,1,0.07921796292066574,['2-s2.0-105027075057'],['Deep learning-based object detection of restorative dental instruments with potential implications for workflow automation and infection control in dental supply units'],"Faculty of Dentistry, Thammasat University, Pathum Thani, Thailand"
6603729159,Chaicharn Deerochanawong,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.2,1,0,0,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Rajavithi Hospital, Bangkok, Thailand, Department of Medicine, Rangsit University, Pathum Thani, Thailand"
7004719474,Wannee Nitiyanant,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.2,1,0,0,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Department of Medicine, Siriraj Hospital, Bangkok, Thailand"
57226263605,Sirimon Reutrakul,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.2,1,0,0,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Department of Medicine, Ramathibodi Hospital, Bangkok, Thailand, Diabetes and Metabolism, University of Illinois College of Medicine, Chicago, IL, United States"
15080686500,Prapai Dejkhamron,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.2,1,0,0,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Department of Pediatrics, Faculty of Medicine, Chiang Mai University, Chiang Mai, Thailand"
12139694800,Jeerunda Santiprabhob,TX0192,Engineering / Manufacturing / Construction,"Robotics, Control & Mechanics",Control and Systems Engineering,4.2,1,0,0,1,0.06551454961299896,['2-s2.0-105028205401'],['Nationwide implementation of a diabetes self-management and network system improves outcomes in type 1 diabetes: real-world evidence from Thailand'],"Department of Pediatrics, Siriraj Hospital, Bangkok, Thailand"
